DESC_CLUTCH,Resurrect 3 scouts in a single expedition.,Réanimez 3 scouts au cours d'une même expédition.,Risuscita 3 scout in una sola spedizione.,Belebe 3 Pfadfinder in einer einzelnen Expedition wieder.,Reanima a 3 exploradores en la misma expedición.,Revive a 3 exploradores en una sola expedición.,Reanime 3 escoteiros em uma só expedição.,Оживите 3 скаутов за одну экспедицию.,Воскресіть 3 скаутів за одну експедицію.,单次探险复活 3 名童子军。,,1回の探検でスカウトを3人救出する。,한 번의 원정에서 스카우트를 3명 부활시키세요.,Wskrześ 3 harcerzy podczas jednej wyprawy.,Tek bir keşif gezisinde 3 izciyi yeniden canlandır.,ENDLINE
NAME_BALLOONBADGE,BALLOON BADGE,BADGE DE BALLE REBONDISSANTE,PALLONCINO,BALLON-ABZEICHEN,INSIGNIA DE GLOBO,INSIGNIA DE GLOBO,INSÍGNIA DO BALÃO,ВОЗДУШНЫЙ ШАР,ЗНАЧОК «ПОВІТРОПЛАВЕЦЬ»,气球奖章,,風船バッジ,풍선 배지,ODZNAKA BALONU,BALON ROZETİ,ENDLINE
DESC_BALLOONBADGE,Escape the island without taking fall damage.,Échappez-vous de l'île sans subir de dégâts de chute.,Fuggi dall'isola senza subire danni da caduta.,"Entkomme von der Insel, ohne Fallschaden zu erleiden.",Escapa de la isla sin sufrir daño por caída.,Escapa de la isla sin recibir daño por caída.,Escape da ilha sem receber dano por queda.,"Сбегите с острова, не получив урона от падения.","Врятуйтеся з острова, не отримавши шкоди від падіння.",逃离岛屿且未遭受掉落伤害。,,落下ダメージを受けずに島から脱出する。,추락 피해를 받지 않고 섬에서 탈출하세요.,"Wydostań się z wyspy, nie otrzymując obrażeń od upadku.",Düşme hasarı almadan adadan kaç.,ENDLINE
NAME_LEAVE NO TRACE,LEAVE NO TRACE BADGE,BADGE ZÉRO DÉCHET,IMPATTO ZERO,UMWELTSCHÜTZER-ABZEICHEN,INSIGNIA DE RASTRO INVISIBLE,INSIGNIA DE SIN RASTRO ALGUNO,"INSÍGNIA ""SEM RASTROS""",НЕ ОСТАВЛЯТЬ СЛЕДОВ,ЗНАЧОК «ЗАХИСНИК ПРИРОДИ»,环保奖章,,跡を濁さずバッジ,흔적 안 남기기 배지,ODZNAKA „ŻADNYCH ŚLADÓW”,HİÇ İZ BIRAKMA ROZETİ,ENDLINE
DESC_LEAVE NO TRACE,Escape the island without placing anything on the mountain.,Échappez-vous de l'île sans placer quoi que ce soit sur la montagne.,Fuggi dall'isola senza posizionare alcun oggetto sulla montagna.,"Entkomme von der Insel, ohne etwas auf dem Berg zu platzieren.",Escapa de la isla sin colocar nada en la montaña.,Escapa de la isla sin poner nada en la montaña.,Escape da ilha sem largar nada na montanha.,"Сбегите с острова, ничего не оставив на горе.","Врятуйтеся з острова, не розміщуючи речей на горі.",逃离岛屿且未在山上放置任何东西。,,山に何も残さずに島から脱出する。,산에 아무것도 설치하지 않고 섬에서 탈출하세요.,"Wydostań się z wyspy, nie zostawiając niczego w drodze na szczyt.",Dağa herhangi bir şey yerleştirmeden adadan kaç.,ENDLINE
NAME_HASTY,HASTY BADGE,BADGE D'EMPRESSEMENT,RAPIDITÀ,SPRINTER-ABZEICHEN,INSIGNIA DE PRISA,INSIGNIA DE RAPIDEZ,INSÍGNIA DO APRESSADO,ТОРОПЫГА,ЗНАЧОК «ШВИДКОПРОХОДЕЦЬ»,匆忙奖章,,せっかちバッジ,빨리빨리 배지,ODZNAKA POŚPIECHU,ACELECİ ROZETİ,ENDLINE
DESC_HASTY,Escape the island in under an hour.,Échappez-vous de l'île en moins d'une heure.,Fuggi dall'isola in meno di un'ora.,Entkomme in weniger als einer Stunde von der Insel.,Escapa de la isla en menos de una hora.,Escapa de la isla en menos de una hora.,Escape da ilha em menos de uma hora.,Сбегите с острова менее чем за час.,Врятуйтеся з острова менше ніж за годину.,在一小时内逃离岛屿。,,1時間以内に島から脱出する。,한 시간 안에 섬에서 탈출하세요.,Wydostań się z wyspy w czasie poniżej godziny.,Bir saatten kısa bir sürede adadan kaç.,ENDLINE
NAME_BINGBONGBADGE,BING BONG BADGE,BADGE DE BING BONG,BING BONG,BING-BONG-ABZEICHEN,INSIGNIA DE BING BONG,INSIGNIA BING BONG,INSÍGNIA DO BING BONG,БИН-БОН,ЗНАЧОК «БІНГ-БОНҐ»,宾邦奖章,,ビンボンバッジ,빙봉 배지,ODZNAKA BING BONGA,BING BONG ROZETİ,ENDLINE
DESC_BINGBONGBADGE,Help Bing Bong escape the island.,Aidez Bing Bong à s'échapper de l'île.,Aiuta Bing Bong a fuggire dall'isola.,"Hilf Bing Bong, von der Insel zu entkommen.",Ayuda a Bing Bong a escapar de la isla.,Ayuda a Bing Bong a escapar de la isla.,Ajude o Bing Bong a escapar da ilha.,Помогите Бин-Бону сбежать с острова.,Допоможіть Бінг-Бонґу вибратися з острова.,帮助宾邦逃离岛屿。,,ビンボンが島から脱出できるように助ける。,빙봉과 함께 섬에서 탈출하세요.,Pomóż Bing Bongowi wydostać się z wyspy.,BING BONG'un adadan kaçmasına yardım et.,ENDLINE
NAME_NATURALIST,NATURALIST BADGE,BADGE DE NATURALISTE,CIBO SANO,NATURFORSCHER-ABZEICHEN,INSIGNIA DE NATURALISTA,INSIGNIA DE NATURALISTA,INSÍGNIA DO NATURALISTA,ЕСТЕСТВОИСПЫТАТЕЛЬ,ЗНАЧОК «ПРИРОДОЗНАВЕЦЬ»,自然主义奖章,,自然主義者バッジ,자연인 배지,ODZNAKA MIŁOŚNIKA NATURY,DOĞACI ROZETİ,ENDLINE
DESC_NATURALIST,Escape the island without eating any packaged food.,Échappez-vous de l'île sans manger de nourriture industrielle.,Fuggi dall'isola senza mangiare cibi confezionati.,"Entkomme von der Insel, ohne abgepackte Nahrung zu essen.",Escapa de la isla sin comer alimentos envasados.,Escapa de la isla sin comer alimentos empaquetados.,Escape da ilha sem consumir nenhum alimento embalado.,"Сбегите с острова, не съев никакой фасованной пищи.","Врятуйтеся з острова, не скориставшись жодним пайком.",逃离岛屿且未食用任何包装食品。,,パッケージ食品を一切食べずに島から脱出する。,포장된 음식을 먹지 않고 섬에서 탈출하세요.,"Wydostań się z wyspy, nie jedząc pakowanego jedzenia.",Hiçbir paketli gıda yemeden adadan kaç.,ENDLINE
NAME_GOURMAND,GOURMAND BADGE,BADGE DE GOURMET,PALATO CURIOSO,FEINSCHMECKER-ABZEICHEN,INSIGNIA DE GLOTONERÍA,INSIGNIA DE GOLOSO,INSÍGNIA DO GLUTÃO,ГУРМАН,ЗНАЧОК «ГУРМАН»,美食家奖章,,大食いバッジ,대식가 배지,ODZNAKA ŁASUCHA,GURME ROZETİ,ENDLINE
DESC_GOURMAND,"Escape the island after cooking and eating a coconut half, a honeycomb, a yellow winterberry, and an egg.","Échappez-vous de l'île après avoir cuisiné et mangé une demi-noix de coco, un rayon de miel, une baigrume jaune et un œuf.","Fuggi dall'isola dopo aver cucinato e mangiato mezza noce di cocco, un favo, una baccaneve gialla e un uovo.","Entkomme von der Insel, nachdem du eine Kokosnusshälfte, eine Honigwabe, eine gelbe Winterbeere und ein Ei gebraten und gegessen hast.","Escapa de la isla tras haber cocinado y comido medio coco, un panal, una frigobaya amarilla y un huevo.","Escapa de la isla tras cocinar y comer una mitad de coco, un panal, una baya de invierno amarilla y un huevo.","Escape da ilha depois de cozinhar e consumir meio coco, um favo de mel, uma gelabaga amarela e um ovo.","Сбегите с острова, приготовив и съев половину кокоса, медовые соты, желтую зимонику и яйцо.","Врятуйтеся з острова, приготувавши й з’ївши половину кокоса, медову соту, жовту зимову ягоду та яйце.",逃离岛屿前烹饪并食用半边椰子、蜂巢蜜、黄雪莓、煎蛋。,,ハーフココナッツ、ハチの巣、黄色のウィンターベリー、卵を料理して食べた後に島から脱出する。,"코코넛 반쪽, 벌집꿀, 노란색 겨울열매, 달걀을 요리해 먹고 섬에서 탈출하세요.","Wydostań się z wyspy po upieczeniu i zjedzeniu połówki kokosa, plastra miodu, żółtej zimojagody i jajka.","Adadan kaçmadan önce bir yarım Hindistan cevizi, bir bal peteği, bir sarı kışyemişi ve bir yumurtayı pişirip ye.",ENDLINE
NAME_MYCOLOGY,MYCOLOGY BADGE,BADGE DE MYCOLOGUE,MICOLOGIA,MYKOLOGIE-ABZEICHEN,INSIGNIA DE MICOLOGÍA,INSIGNIA DE MICOLOGÍA,INSÍGNIA MICOLÓGICA,ГРИБНИК,ЗНАЧОК «ГРИБНИК»,真菌学奖章,,菌類学バッジ,진균학 배지,ODZNAKA MYKOLOGA,MANTARBİLİM ROZETİ,ENDLINE
DESC_MYCOLOGY,Eat four different non-toxic mushrooms in a single expedition.,Mangez 4 champignons comestibles différents au cours d'une même expédition.,Mangia quattro funghi innocui diversi in una sola spedizione.,Iss während einer einzelnen Expedition vier verschiedene nicht-giftige Pilze.,Come 4 setas diferentes que no sean tóxicas en la misma expedición.,Come cuatro hongos no tóxicos diferentes en una sola expedición.,Consuma 4 tipos diferentes de cogumelos não tóxicos em uma só expedição.,Съешьте четыре разных неядовитых гриба за одну экспедицию.,З’їжте 4 різні безпечні гриби за одну експедицію.,单次探险食用四种无毒蘑菇。,,1回の探検で無毒のキノコを4種類食べる。,한 번의 원정에서 4가지 식용 버섯을 먹으세요.,Zjedz cztery różne nietoksyczne grzyby podczas jednej wyprawy.,Tek bir keşif gezisinde dört faklı türde zehirsiz mantar ye.,ENDLINE
NAME_FIRST AID,FIRST AID BADGE,BADGE DE PREMIERS SECOURS,PRIMO SOCCORSO,ERSTHELFER-ABZEICHEN,INSIGNIA DE PRIMEROS AUXILIOS,INSIGNIA DE PRIMEROS AUXILIOS,INSÍGNIA DE PRIMEIROS SOCORROS,ПЕРВАЯ ПОМОЩЬ,ЗНАЧОК «ЛІКАР»,急救奖章,,応急手当バッジ,응급 처치 배지,ODZNAKA PIERWSZEJ POMOCY,İLK YARDIM ROZETİ,ENDLINE
DESC_FIRST AID,Heal your friends for 100 points of injury in a single expedition.,Soignez vos amis à hauteur de 100 points de blessure lors d'une même expédition.,Cura i tuoi amici da 100 danni in una sola spedizione.,Heile 100 Verletzungspunkte deiner Freunde auf einer einzelnen Expedition.,Cura 100 puntos de daño a tus amigos en la misma expedición.,Cura 100 puntos de daño a tus amigos en una sola expedición.,Cure 100 pontos de lesão dos seus amigos em uma só expedição.,Исцелите раны своих друзей на 100 очков за одну экспедицию.,Зціліть друзів на 100 одиниць шкоди за одну експедицію.,单次探险为好友治疗 100 点伤害。,,1回の探検で負傷したフレンドを100ポイント分手当てする。,한 번의 원정에서 친구의 부상을 100포인트 치료해 주세요.,Wylecz znajomych ze 100 pkt. obrażeń podczas jednej wyprawy.,Tek bir keşif gezisinde arkadaşlarının 100 puanlık yaralanmasını iyileştir.,ENDLINE
NAME_SURVIVALIST,SURVIVALIST BADGE,BADGE DE SURVIVALISTE,SOPRAVVIVENZA,ÜBERLEBENSKÜNSTLER-ABZEICHEN,INSIGNIA DE SUPERVIVENCIA,INSIGNIA DE SUPERVIVIENTE,INSÍGNIA DO SOBREVIVENTE,ВЫЖИВАЛЬЩИК,ЗНАЧОК «ВИЖИВАЛЬНИК»,生存专家奖章,,生存主義者バッジ,생존 전문가 배지,ODZNAKA OCALEŃCA,HAYATTA KALMA ROZETİ,ENDLINE
DESC_SURVIVALIST,Escape the island without ever losing consciousness.,Échappez-vous de l'île sans vous évanouir.,Fuggi dall'isola senza mai perdere i sensi.,"Entkomme von der Insel, ohne jemals das Bewusstsein zu verlieren.",Escapa de la isla sin desmayarte jamás.,Escapa de la isla sin haber perdido el conocimiento.,Escape da ilha sem nunca perder a consciência.,"Сбегите с острова, ни разу не потеряв сознание.","Врятуйтеся з острова, жодного разу не втративши свідомості.",逃离岛屿且未曾失去意识。,,意識を一度も失わずに島から脱出する。,한 번도 의식을 잃지 않고 섬에서 탈출하세요.,"Wydostań się z wyspy, nigdy nie tracąc przytomności.",Hiç bilincini kaybetmeden adadan kaç.,ENDLINE
NAME_ANIMAL SERENADING,ANIMAL SERENADING BADGE,BADGE DE SÉRÉNADE ANIMALE,SERENATA,TIERFLÜSTERER-ABZEICHEN,INSIGNIA DE SERENATA ANIMAL,INSIGNIA DE SERENATA ANIMAL,INSÍGNIA DO ENCANTADOR DE ANIMAIS,ЗВЕРИНЫЙ МУЗЫКАНТ,ЗНАЧОК «ВИКОНАВЕЦЬ ДЛЯ ТВАРИН»,对牛弹琴奖章,,アニマルセレナーデバッジ,동물 세레나데 배지,ODZNAKA ZAKLINACZA ZWIERZĄT,HAYVAN SERENADI ROZETİ,ENDLINE
DESC_ANIMAL SERENADING,Play the bugle for a capybara.,Jouez du clairon pour un capybara.,Suona il corno per un capibara.,Spiele das Horn für ein Capybara.,Toca la corneta para un capibara.,Toca el clarín para un capibara.,Toque o cornetim para uma capivara.,Сыграйте на трубе для капибары.,Зіграйте на горні для капібари.,为水豚演奏喇叭。,,カピバラのためにラッパを吹く。,카피바라를 위해 나팔을 연주하세요.,Zagraj dla kapibary na trąbce.,Bir kapibaraya borazan çal.,ENDLINE
NAME_ARBORIST,ARBORIST BADGE,BADGE D'ARBORISTE,SCIMMIETTA,BAUMPFLEGE-ABZEICHEN,INSIGNIA DE ARBORICULTURA,INSIGNIA DE ARBOLISTA,INSÍGNIA DO ARBORISTA,ЛЕСОВОД,ЗНАЧОК «ЛІСНИК»,树艺师奖章,,樹木専門家バッジ,수목 관리사 배지,ODZNAKA ARBORYSTY,AĞAÇ UZMANI ROZETİ,ENDLINE
DESC_ARBORIST,Reach the top of a really big tree.,Atteignez la cime d'un très grand arbre.,Raggiungi la cima di un albero enorme.,Erreiche die Spitze eines echt großen Baums.,Alcanza la copa de un árbol muy alto.,Alcanza la cima de un árbol muy grande.,Alcance o topo de uma árvore bem alta.,Залезьте на вершину очень высокого дерева.,Досягніть вершини справді великого дерева.,登顶一棵真正够大的树。,,とっても大きい木のてっぺんまで登る。,아주 큰 나무 꼭대기에 오르세요.,Wejdź na szczyt bardzo wysokiego drzewa.,Gerçekten uzun bir ağacın tepesine ulaş.,ENDLINE
NAME_MENTORSHIP,MENTORSHIP BADGE,BADGE DE MENTORAT,SUPERVISIONE,MENTOREN-ABZEICHEN,INSIGNIA DE ORIENTACIÓN,INSIGNIA DE MENTORÍA,INSÍGNIA DA MENTORIA,МЕНТОР,ЗНАЧОК «ПРОВІДНИК»,师徒奖章,,師弟関係バッジ,스승과 제자 배지,ODZNAKA MENTORSKA,YOL GÖSTEREN ROZETİ,ENDLINE
DESC_MENTORSHIP,Have a 1-on-1 with the Scoutmaster.,Discutez en tête à tête avec le chef scout.,Incontra il Capo scout.,Lerne den Feldmeister kennen.,Ten un encuentro con el jefe de exploradores.,Enfréntate en un duelo 1 contra 1 con el jefe de tropa.,Tenha um tête-à-tête com o Chefe Escoteiro.,Поговорите 1 на 1 с командиром скаутов.,Зустріньтеся лицем до лиця зі скаутмайстром.,和童军领队来个一对一。,,隊長と1対1で会話する。,스카우트 지도자와 일대일 대결을 하세요.,Miej spotkanie jeden na jeden z harcmistrzem.,Oymakbaşıyla karşılaş.,ENDLINE
NAME_KNOT TYING,KNOT TYING BADGE,BADGE DE NOUAGE EXPERT,SCIENZA DEI NODI,KNOTENKUNDE-ABZEICHEN,INSIGNIA DE CABUYERÍA,INSIGNIA DE NUDOS,INSÍGNIA DOS NÓS,УЗЕЛОК,ЗНАЧОК «В’ЯЗАЛЬНИК ВУЗЛІВ»,打结奖章,,ロープ結びバッジ,매듭 묶기 배지,ODZNAKA WIĄZANIA WĘZŁÓW,DÜĞÜM ATMA ROZETİ,ENDLINE
DESC_KNOT TYING,Place 100m of rope in a single expedition.,Utilisez 100 m de corde au cours d'une même expédition.,Posiziona 100 m di corda in una sola spedizione.,Platziere 100 Meter Seil in einer einzelnen Expedition.,Tiende 100 metros de cuerda en la misma expedición.,Coloca 100 metros de cuerda en una sola expedición.,Use 100m de corda em uma só expedição.,Разместите 100 м веревки за одну экспедицию.,Використайте 100 м мотузки за одну експедицію.,单次探险放置 100m 绳索。,,1回の探検で100メートル分のロープを張る。,한 번의 원정에서 밧줄을 총 100m 설치하세요.,Umieść 100 metrów sznura podczas jednej wyprawy.,Tek bir keşif gezisinde 100 m. ip yerleştir.,ENDLINE
NAME_EMERGENCY PREPAREDNESS,EMERGENCY PREPAREDNESS BADGE,BADGE DE SOINS D'URGENCE,PRONTEZZA,LEBENSRETTER-ABZEICHEN,INSIGNIA DE PREPARACIONISMO,INSIGNIA DE PREPARACIÓN PARA EMERGENCIAS,INSÍGNIA DE EMERGÊNCIA,ГОТОВНОСТЬ КО ВСЕМУ,ЗНАЧОК «ГОТОВИЙ ДО ВСЬОГО»,应急准备奖章,,備えあれば憂いなしバッジ,비상 대비 배지,ODZNAKA SZYBKIEGO DZIAŁANIA,ACİL DURUMA HAZIRLIK ROZETİ,ENDLINE
DESC_EMERGENCY PREPAREDNESS,Heal an unconscious friend with an item to save them from death.,Soignez un ami inanimé avec un objet avant qu'il ne meure.,Cura un amico privo di sensi con un oggetto per salvarlo dalla morte.,"Heile einen bewusstlosen Freund mit einem Gegenstand, um ihn vor dem Tod zu retten.",Cura a un amigo inconsciente con un objeto para salvarlo de morir.,Cura a un amigo inconsciente con un objeto para salvarlo de la muerte.,Cure um amigo inconsciente com um item para salvá-lo da morte.,Исцелите потерявшего сознание друга предметом и спасите ему жизнь.,"Зціліть непритомного друга, використавши предмет, щоб врятувати його від смерті.",使用道具救治一名昏迷好友助其离死亡。,,意識を失った瀕死のフレンドをアイテムを使って救う。,의식을 잃은 친구를 아이템으로 치료해 죽음에서 구하세요.,"Ulecz nieprzytomnego znajomego przedmiotem, by ocalić go od śmierci.",Bilinci kayıp bir arkadaşını eşya kullanarak iyileştir ve ölümden kurtar.,ENDLINE
NAME_HIGH ALTITUDE,HIGH ALTITUDE BADGE,BADGE DE HAUTE ALTITUDE,ALTA QUOTA,HÖHENMETER-ABZEICHEN,INSIGNIA DE GRAN ALTITUD,INSIGNIA DE GRAN ALTITUD,INSÍGNIA DE ALTITUDE ELEVADA,ПОКОРЕНИЕ ВЫСОТЫ,ЗНАЧОК «ВИСОТНИК»,高海拔奖章,,高高度バッジ,높은 고도 배지,ODZNAKA DUŻEJ WYSOKOŚCI,YÜKSEK İRTİFA ROZETİ,ENDLINE
DESC_HIGH ALTITUDE,Climb 5000m total.,Escaladez 5 000 m au total.,Arrampicati per 5000 m complessivamente.,Erklimme insgesamt 5.000 Meter.,Escala un total de 5 000 metros.,Sube un total de 5000 metros.,Escale um total de 5.000m.,Взберитесь в общей сложности на 5000 м.,Загальний підйом — 5000 м.,总计攀爬 5000m。,,合計で5000メートル登る。,"총 5,000m를 등반하세요",Wespnij się łącznie na wysokość 5000 metrów.,Toplam 5.000 m. tırman.,ENDLINE
NAME_PLUNDERER,PLUNDERER BADGE,BADGE DE PILLAGE,SACCHEGGIO,PLÜNDERER-ABZEICHEN,INSIGNIA DE SAQUEO,INSIGNIA DE SAQUEADOR,INSÍGNIA DO LARÁPIO,РАСХИТИТЕЛЬ,ЗНАЧОК «РОЗКРАДАЧ»,盗贼奖章,,略奪者バッジ,약탈자 배지,ODZNAKA ŁUPIEŻCY,YAĞMACI ROZETİ,ENDLINE
DESC_PLUNDERER,Open 15 luggages in a single expedition.,Ouvrez 15 valises au cours d'une même expédition.,Apri 15 valigie in una sola spedizione.,Öffne in einer einzelnen Expedition 15 Koffer.,Abre 15 maletas en la misma expedición.,Abre 15 maletas en una sola expedición.,Abra 15 bagagens em uma só expedição.,Откройте 15 предметов багажа за одну экспедицию.,Відкрийте 15 багажів за одну експедицію.,单次探险开启 15 件行李箱。,,1回の探検で15個のスーツケースを開ける。,한 번의 원정에서 짐을 15개 여세요.,Otwórz 15 walizek podczas jednej wyprawy.,Tek bir keşif gezisinde 15 bavul aç.,ENDLINE
NAME_BOOKWORM,BOOKWORM BADGE,BADGE DE RAT DE BIBLIOTHÈQUE,LETTERATURA,BÜCHERWURM-ABZEICHEN,INSIGNIA DE RATÓN DE BIBLIOTECA,INSIGNIA DE RATÓN DE BIBLIOTECA,INSÍGNIA DO RATO DE BIBLIOTECA,КНИЖНЫЙ ЧЕРВЬ,ЗНАЧОК «КНИГОМАН»,书呆子奖章,,本の虫バッジ,책벌레 배지,ODZNAKA MOLA KSIĄŻKOWEGO,KİTAPKURDU ROZETİ,ENDLINE
DESC_BOOKWORM,Read all of Scoutmaster Myres's journal entries.,"Lisez toutes les entrées du journal de Myres, le chef scout.",Leggi tutto il diario del Capo scout Myres.,Lies alle Tagebucheinträge von Feldmeister Myres.,Lee todas las anotaciones del diario del jefe Myres.,Lee todas las entradas de diario del jefe de tropa Myres.,Leia todas as anotações de diário do Chefe Escoteiro Myres.,Прочтите все записи дневника командира скаутов Майреса.,Прочитайте всі записи у журналі скаутмайстра Майреса.,阅读迈尔斯领队的全部日志条目。,,マイアーズ隊長の日誌をすべて読む。,스카우트 지도자 마이어스의 일지 항목을 모두 읽으세요.,Przeczytaj wszystkie wpisy w dzienniku harcmistrza Myresa.,Oymakbaşı Myers'ın tüm günlük yazılarını oku.,ENDLINE
NAME_ENDURANCE,ENDURANCE BADGE,BADGE D'ENDURANCE,RESILIENZA,AUSDAUER-ABZEICHEN,INSIGNIA DE RESISTENCIA,INSIGNIA DE RESISTENCIA,INSÍGNIA DA RESISTÊNCIA,ВЫНОСЛИВОСТЬ,ЗНАЧОК «ВИТРИВАЛИЙ»,坚韧奖章,,忍耐力バッジ,인내심 배지,ODZNAKA WYTRWAŁOŚCI,DAYANIKLILIK ROZETİ,ENDLINE
DESC_ENDURANCE,Climb 50m upwards without touching the ground.,Escaladez 50 m sans toucher le sol.,Arrampicati per 50 m senza toccare terra.,"Klettere 50 Meter nach oben, ohne den Boden zu berühren.",Escala 50 metros en ascenso sin tocar el suelo.,Asciende 50 metros sin tocar el suelo.,Escale 50m para cima sem tocar no chão.,"Взберитесь на 50 м вверх, не касаясь земли.","Пройдіть 50 м вгору, не торкаючись землі.",未接触地面向上攀爬 50m。,,地面に触れることなく50メートル登る。,바닥에 닿지 않고 50m 위로 등반하세요.,"Wespnij się 50 metrów w górę, nie dotykając ziemi.",Yere değmeden 50 m. yukarı tırman.,ENDLINE
